TRI_CHEM_INFO.TRI_CHEM_ID,TRI_CHEM_INFO.CHEM_NAME,TRI_CHEM_INFO.ACTIVE_DATE,TRI_CHEM_INFO.INACTIVE_DATE,TRI_CHEM_INFO.CAAC_IND,TRI_CHEM_INFO.CARC_IND,TRI_CHEM_INFO.R3350_IND,TRI_CHEM_INFO.METAL_IND,TRI_CHEM_INFO.FEDS_IND,TRI_CHEM_INFO.CLASSIFICATION,TRI_CHEM_INFO.PBT_START_YEAR,TRI_CHEM_INFO.PBT_END_YEAR,TRI_CHEM_INFO.NO_DECIMALS,TRI_CHEM_INFO.UNIT_OF_MEASURE,TRI_CHEM_INFO.CAS_REGISTRY_NUMBER,TRI_CHEM_INFO.SRS_ID,TRI_CHEM_INFO.DEFAULT_PERCENTAGE_TO_81C,TRI_CHEM_INFO.DEFAULT_PERCENTAGE_TO_81D,TRI_CHEM_INFO.DEFAULT_PERCENTAGE_TO_87,TRI_CHEM_INFO.PFAS_IND,
"0000134327","alpha-Naphthylamine","1987","9999","0","1","0","0","0","0","","","","Pounds","134-32-7","36087","1","24","75","0"
"0000584849","Toluene-2,4-diisocyanate","1987","9999","1","1","0","0","0","0","","","","Pounds","584-84-9","55939","2","1","97","0"
"0001336363","Polychlorinated biphenyls","1987","9999","1","1","0","0","0","1","2000","9999","7","Pounds","1336-36-3","85878","61","1","38","0"
"0000068122","N,N-Dimethylformamide","1995","9999","1","0","0","0","0","0","","","","Pounds","68-12-2","4416","0","8","92","0"
"0000095954","2,4,5-Trichlorophenol","1987","9999","1","0","0","0","0","0","","","","Pounds","95-95-4","16519","13","25","62","0"
"0010294345","Boron trichloride","1995","9999","0","0","0","2","0","0","","","","Pounds","10294-34-5","169995","2","98","0","0"
"0000132274","Sodium o-phenylphenoxide","1995","9999","0","1","0","0","0","0","","","","Pounds","132-27-4","35592","0","0","100","0"
"0000053963","2-Acetylaminofluorene","1987","9999","1","1","0","0","0","0","","","","Pounds","53-96-3","1719","5","42","53","0"
"0000104121","p-Chlorophenyl isocyanate","1995","9999","0","0","0","0","0","0","","","","Pounds","104-12-1","21915","0","0","100","0"
"0000110827","Cyclohexane","1987","9999","0","0","0","0","0","0","","","","Pounds","110-82-7","27003","6","19","75","0"
"0000594423","Perchloromethyl mercaptan","1995","9999","0","0","0","0","0","0","","","","Pounds","594-42-3","57661","0","0","100","0"
"0001910425","Paraquat dichloride","1995","9999","0","0","0","0","0","0","","","","Pounds","1910-42-5","94110","1","55","44","0"
"0007440484","Cobalt","1987","9999","1","1","0","1","0","0","","","","Pounds","7440-48-4","150078","32","68","0","0"
"0028407376","C.I. Direct Blue 218","1995","9999","0","0","0","2","0","0","","","","Pounds","28407-37-6","249102","0","0","100","0"
"N458","Mercury compounds","1987","9999","1","0","1","1","0","1","2000","9999","7","Pounds","N458","650028","69","31","0","0"
"0000075650","tert-Butyl alcohol","1987","9999","0","0","0","0","0","0","","","","Pounds","75-65-0","5751","1","55","44","0"
"0000106467","1,4-Dichlorobenzene","1987","9999","1","1","0","0","0","0","","","","Pounds","106-46-7","23622","7","49","44","0"
"0000108601","Bis(2-chloro-1-methylethyl) ether","1987","9999","0","0","0","0","0","0","","","","Pounds","108-60-1","25213","2","53","45","0"
"0000615054","2,4-Diaminoanisole","1987","9999","0","1","0","0","0","0","","","","Pounds","615-05-4","60566","0","0","100","0"
"0007439976","Mercury","1987","9999","1","0","1","1","0","1","2000","9999","7","Pounds","7439-97-6","149633","69","31","0","0"
"0000121448","Triethylamine","1995","9999","1","0","0","0","0","0","","","","Pounds","121-44-8","31708","1","56","43","0"
"0000098828","Cumene","1987","9999","1","1","0","0","0","0","","","","Pounds","98-82-8","18309","7","13","80","0"
"0000107028","Acrolein","1987","9999","1","0","0","0","0","0","","","","Pounds","107-02-8","24075","0","9","91","0"
"0000507551","1,3-Dichloro-1,1,2,2,3-pentafluoropropane (HCFC-225cb)","1995","9999","0","0","0","0","0","0","","","","Pounds","507-55-1","49213","3","96","1","0"
"0000075445","Phosgene","1987","9999","1","0","0","0","0","0","","","","Pounds","75-44-5","5587","0","0","100","0"
"0000106514","Quinone","1987","9999","1","0","0","0","0","0","","","","Pounds","106-51-4","23671","1","59","40","0"
"0001836755","Nitrofen","1987","9999","0","1","0","0","0","0","","","","Pounds","1836-75-5","93237","0","0","100","0"
"0004549400","N-Nitrosomethylvinylamine","1987","9999","0","1","0","0","0","0","","","","Pounds","4549-40-0","125922","9","51","40","0"
"0136013791","1,3-Dichloro-1,1,2,3,3-pentafluoropropane (HCFC-225ea)","1995","9999","0","0","0","0","0","0","","","","Pounds","136013-79-1","629220","0","0","100","0"
"0035400432","Sulprofos","1995","9999","0","0","0","0","0","0","","","","Pounds","35400-43-2","269266","0","0","100","0"
"0000630206","1,1,1,2-Tetrachloroethane","1994","9999","0","1","0","0","0","0","","","","Pounds","630-20-6","65102","3","82","15","0"
"0000117793","2-Aminoanthraquinone","1987","9999","0","1","0","0","0","0","","","","Pounds","117-79-3","29918","2","52","46","0"
"0000505602","Mustard gas","1987","9999","0","1","0","0","0","0","","","","Pounds","505-60-2","48850","0","0","100","0"
"0016071866","C.I. Direct Brown 95","1987","9999","0","1","0","2","0","0","","","","Pounds","16071-86-6","203083","0","0","100","0"
"0000075058","Acetonitrile","1987","9999","1","0","0","0","0","0","","","","Pounds","75-05-8","5272","1","25","74","0"
"0000101688","4,4'-Methylenedi(phenyl isocyanate)","1987","1994","0","0","0","0","0","0","","","","Pounds","101-68-8","20263","0","0","100","0"
"0000134292","o-Anisidine hydrochloride","1987","9999","0","1","0","0","0","0","","","","Pounds","134-29-2","36053","0","0","100","0"
"0001689992","Bromoxynil octanoate","1995","9999","0","0","0","0","0","0","","","","Pounds","1689-99-2","90845","38","0","62","0"
"0042874033","Oxyfluorfen","1995","9999","0","0","0","0","0","0","","","","Pounds","42874-03-3","286278","39","3","58","0"
"0000106887","1,2-Butylene oxide","1987","9999","1","1","0","0","0","0","","","","Pounds","106-88-7","23937","0","27","73","0"
"0000624180","1,4-Phenylenediamine dihydrochloride","1995","9999","0","0","0","0","0","0","","","","Pounds","624-18-0","63115","0","0","100","0"
"0000126998","Chloroprene","1987","9999","1","1","0","0","0","0","","","","Pounds","126-99-8","34090","1","93","6","0"
"0007440473","Chromium","1987","9999","1","0","1","1","0","0","","","","Pounds","7440-47-3","150060","76","24","0","0"
"0000067561","Methanol","1987","9999","1","0","0","0","0","0","","","","Pounds","67-56-1","4283","0","8","92","0"
"0000075343","Ethylidene dichloride","1994","9999","1","0","0","0","0","0","","","","Pounds","75-34-3","5520","1","78","21","0"
"0000156105","p-Nitrosodiphenylamine","1987","9999","0","0","0","0","0","0","","","","Pounds","156-10-5","40394","0","0","100","0"
"0007697372","Nitric acid","1987","9999","0","0","0","0","0","0","","","","Pounds","7697-37-2","152686","0","0","100","0"
"0000615281","1,2-Phenylenediamine dihydrochloride","1995","9999","0","0","0","0","0","0","","","","Pounds","615-28-1","60640","0","0","100","0"
"0029082744","Octachlorostyrene","2000","9999","0","0","0","0","0","1","2000","9999","7","Pounds","29082-74-4","251777","0","0","100","0"
"0000079947","Tetrabromobisphenol A","2000","9999","0","0","0","0","0","1","2000","9999","7","Pounds","79-94-7","8045","0","0","100","0"
"N150","Dioxin and dioxin-like compounds","2000","9999","1","1","0","0","0","2","2000","9999","7","Grams","N150","755371","0","0","100","0"
"0000051796","Urethane","1987","9999","1","1","0","0","0","0","","","","Pounds","51-79-6","1495","1","55","44","0"
"0000060344","Methyl hydrazine","1987","9999","1","0","0","0","0","0","","","","Pounds","60-34-4","3376","1","25","74","0"
"0000070304","Hexachlorophene","1994","9999","0","0","0","0","0","0","","","","Pounds","70-30-4","4622","62","1","37","0"
"0000076879","Triphenyltin hydroxide","1995","9999","0","0","0","2","0","0","","","","Pounds","76-87-9","6403","14","86","0","0"
"0000079469","2-Nitropropane","1987","9999","1","1","0","0","0","0","","","","Pounds","79-46-9","7872","1","26","73","0"
"0068555748","1-Pentanesulfonamide, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-N-(2- hydroxyethyl)-N-methyl-","2020","9999","0","0","0","0","0","0","","","","Pounds","68555-74-8","456525","0","100","0","1"
"0068555759","1-Hexanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-N-(2- hydroxyethyl)-N-methyl-","2020","9999","0","0","0","0","0","0","","","","Pounds","68555-75-9","456533","0","100","0","1"
"0068555760","1-Heptanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-N-(2-hydroxyethyl)-N-methyl-","2020","9999","0","0","0","0","0","0","","","","Pounds","68555-76-0","456541","0","100","0","1"
"0068555817","1-Propanaminium, N,N,N-trimethyl-3-[[(pentadecafluoroheptyl)sulfonyl]amino]-, chloride","2020","9999","0","0","0","0","0","0","","","","Pounds","68555-81-7","456590","0","100","0","1"
"0068555919","2-Propenoic acid, 2-methyl-, 2-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethyl ester, polymer with 2-[ethyl[(nonafluorobutyl)sulfonyl]amino]ethyl-methyl-2-propenoate, 2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl 2-methyl-2-propenoate, 2-[ethyl[(tridecafluorohexyl)sulfonyl]amino]ethyl 2-methyl- 2-propenoate, 2-[ethyl[(undecafluoropentyl)sulfonyl]amino]ethyl 2-methyl-2-propenoate and octadecyl 2-methyl-2-propenoate","2020","9999","0","0","0","0","0","0","","","","Pounds","68555-91-9","456699","0","100","0","1"
"0068758576","1-Tetradecanesulfonyl chloride, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-pentacosafluoro-","2020","9999","0","0","0","0","0","0","","","","Pounds","68758-57-6","474247","0","100","0","1"
"0068867607","2-Propenoic acid, 2-[[(heptadecafluorooctyl)sulfonyl]methylamino]ethyl ester, polymer with 2-[methyl[(nonafluorobutyl)sulfonyl]amino]ethyl 2-propenoate, 2-[methyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl 2-propenoate, 2-[methyl[(tridecafluorohexyl)sulfonyl]amino]ethyl 2-propenoate, 2-[methyl[(undecafluoropentyl)sulfonyl]amino]ethyl 2-propenoate and ?-(1-oxo-2-propenyl)-?-methoxypoly(oxy-1,2-ethanediyl)","2020","9999","0","0","0","0","0","0","","","","Pounds","68867-60-7","481150","0","100","0","1"
"0068957551","1-Propanaminium, N,N,N-trimethyl-3-[[(undecafluoropentyl)sulfonyl]amino]-, chloride","2020","9999","0","0","0","0","0","0","","","","Pounds","68957-55-1","503086","0","100","0","1"
"0068957573","1-Propanaminium, N,N,N-trimethyl-3-[[(undecafluoropentyl)sulfonyl]amino]-, iodide","2020","9999","0","0","0","0","0","0","","","","Pounds","68957-57-3","503094","0","100","0","1"
"0068957584","1-Propanaminium, N,N,N-trimethyl-3-[[(tridecafluorohexyl)sulfonyl]amino]-, iodide","2020","9999","0","0","0","0","0","0","","","","Pounds","68957-58-4","503102","0","100","0","1"
"0068957620","1-Heptanesulfonamide, N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-","2020","9999","0","0","0","0","0","0","","","","Pounds","68957-62-0","503144","0","100","0","1"
"0068958601","Poly(oxy-1,2-ethanediyl), ?-[2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl]-?-methoxy-","2020","9999","0","0","0","0","0","0","","","","Pounds","68958-60-1","504076","0","100","0","1"
"0000087865","Pentachlorophenol","1987","9999","1","1","0","0","0","0","","","","Pounds","87-86-5","11437","54","4","42","0"
"0000096184","1,2,3-Trichloropropane","1995","9999","0","1","0","0","0","0","","","","Pounds","96-18-4","16675","2","56","42","0"
"0000100447","Benzyl chloride","1987","9999","1","0","0","0","0","0","","","","Pounds","100-44-7","19430","1","27","72","0"
"0000106990","1,3-Butadiene","1987","9999","1","1","0","0","0","0","","","","Pounds","106-99-0","24042","1","86","13","0"
"0000118741","Hexachlorobenzene","1987","9999","1","1","0","0","0","1","2000","9999","7","Pounds","118-74-1","30346","60","2","38","0"
"0000123386","Propionaldehyde","1987","9999","1","0","0","0","0","0","","","","Pounds","123-38-6","32953","0","9","91","0"
"0000135206","Cupferron","1987","9999","0","1","0","0","0","0","","","","Pounds","135-20-6","36301","0","0","100","0"
"0000150505","Merphos","1995","9999","0","0","0","0","0","0","","","","Pounds","150-50-5","40048","22","0","78","0"
"0000528290","o-Dinitrobenzene","1990","9999","0","0","0","0","0","0","","","","Pounds","528-29-0","50344","1","54","45","0"
"0000081492","1-Amino-2,4-dibromoanthraquinone","2011","9999","0","1","0","0","0","0","","","","Pounds","81-49-2","8821","0","0","100","0"
"0003296900","2,2-Bis(bromomethyl)-1,3-propanediol","2011","9999","0","1","0","0","0","0","","","","Pounds","3296-90-0","114298","0","0","100","0"
"0000110009","Furan","2011","9999","0","1","0","0","0","0","","","","Pounds","110-00-9","26328","0","0","100","0"
"0000556525","Glycidol","2011","9999","0","1","0","0","0","0","","","","Pounds","556-52-5","53900","0","0","100","0"
"0000078795","Isoprene","2011","9999","0","1","0","0","0","0","","","","Pounds","78-79-5","7328","0","0","100","0"
"0000093152","Methyleugenol","2011","9999","0","1","0","0","0","0","","","","Pounds","93-15-2","14712","0","0","100","0"
"0000091236","o-Nitroanisole","2011","9999","0","1","0","0","0","0","","","","Pounds","91-23-6","13359","0","0","100","0"
"0000075525","Nitromethane","2011","9999","0","1","0","0","0","0","","","","Pounds","75-52-5","5637","0","0","100","0"
"0000077098","Phenolphthalein","2011","9999","0","1","0","0","0","0","","","","Pounds","77-09-8","6452","0","0","100","0"
"0000116143","Tetrafluoroethylene","2011","9999","0","1","0","0","0","0","","","","Pounds","116-14-3","29397","0","0","100","0"
"0000509148","Tetranitromethane","2011","9999","0","1","0","0","0","0","","","","Pounds","509-14-8","49288","0","0","100","0"
"0000075025","Vinyl fluoride","2011","9999","0","1","0","0","0","0","","","","Pounds","75-02-5","5249","0","0","100","0"
"0007783064","Hydrogen sulfide","2012","9999","1","0","0","0","0","0","","","","Pounds","7783-06-4","154518","0","0","100","0"
"N530","Nonylphenol","2015","9999","0","0","0","0","0","0","","","","Pounds","N530","1827619","60","2","38","0"
"N270","Hexabromocyclododecane","2017","9999","0","0","0","0","0","1","2017","9999","7","POUNDS","N270","1827615","0","6","94","0"
"0000106945","1-Bromopropane","2016","9999","0","0","0","0","0","0","","","","Pounds","106-94-5","23994","1","70","29","0"
"0000088722","o-Nitrotoluene","2014","9999","1","1","0","0","0","0","","","","Pounds","88-72-2","11973","0","0","100","0"
"0000335762","Perfluorodecanoic acid","2020","9999","0","0","0","0","0","0","","","","Pounds","335-76-2","42887","0","100","0","1"
"0000335671","Perfluorooctanoic acid","2020","9999","0","0","0","0","0","0","","","","Pounds","335-67-1","42861","0","100","0","1"
"0000307551","Perfluorododecanoic acid","2020","9999","0","0","0","0","0","0","","","","Pounds","307-55-1","41947","0","100","0","1"
"0000335660","Octanoyl fluoride, pentadecafluoro-","2020","9999","0","0","0","0","0","0","","","","Pounds","335-66-0","42853","0","100","0","1"
"0068227963","2-Propenoic acid, butyl ester, telomer with 2-[[(heptadecafluorooctyl)sulfonyl]methylamino]ethyl 2-propenoate, 2-[methyl[(nonafluorobutyl)sulfonyl]amino]ethyl 2-propenoate, ?-(2-methyl-1-oxo-2-propenyl)-?-hydroxypoly(oxy-1,4-butanediyl), ?-(2-methyl-1-oxo-2-propenyl)-?-[(2-methyl-1-oxo-2-propenyl)oxy]poly(oxy-1,4-butanediyl), 2-[methyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl 2-propenoate, 2-[methyl[(tridecafluorohexyl)sulfonyl]amino]ethyl 2-propenoate, 2-[methyl[(undecafluoropentyl)sulfonyl]amino]ethyl 2-propenoate and 1-octanethiol","2020","9999","0","0","0","0","0","0","","","","Pounds","68227-96-3","411777","0","100","0","1"
"0000335717","1-Heptanesulfonyl fluoride, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7- pentadecafluoro-","2020","9999","0","0","0","0","0","0","","","","Pounds","335-71-7","42879","0","100","0","1"
"0000335955","Sodium perfluorooctanoate","2020","9999","0","0","0","0","0","0","","","","Pounds","335-95-5","42911","0","100","0","1"
"0000355464","Perfluorohexanesulfonic acid","2020","9999","0","0","0","0","0","0","","","","Pounds","355-46-4","43695","0","100","0","1"
"0000375951","Perfluorononanoic acid","2020","9999","0","0","0","0","0","0","","","","Pounds","375-95-1","44479","0","100","0","1"
"0000376067","Perfluorotetradecanoic acid","2020","9999","0","0","0","0","0","0","","","","Pounds","376-06-7","44487","0","100","0","1"
"0000376147","2-[Ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethyl methacrylate","2020","9999","0","0","0","0","0","0","","","","Pounds","376-14-7","44495","0","100","0","1"
"0000376272","Methyl perfluorooctanoate","2020","9999","0","0","0","0","0","0","","","","Pounds","376-27-2","44511","0","100","0","1"
"0000383073","2-[Butyl[(heptadecafluorooctyl)sulfonyl]amino]ethyl acrylate","2020","9999","0","0","0","0","0","0","","","","Pounds","383-07-3","44677","0","100","0","1"
"0000423825","2-[Ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethyl acrylate","2020","9999","0","0","0","0","0","0","","","","Pounds","423-82-5","45336","0","100","0","1"
"0000678397","1-Decanol, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluoro-","2020","9999","0","0","0","0","0","0","","","","Pounds","678-39-7","67280","0","100","0","1"
"0000865861","1-Dodecanol, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-heneicosafluoro-","2020","9999","0","0","0","0","0","0","","","","Pounds","865-86-1","72280","0","100","0","1"
"0001652637","3-[[(Heptadecafluorooctyl)sulfonyl]amino]-N,N,N-trimethyl-1-propanaminium iodide","2020","9999","0","0","0","0","0","0","","","","Pounds","1652-63-7","90126","0","100","0","1"
"0001691992","N-Ethyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide","2020","9999","0","0","0","0","0","0","","","","Pounds","1691-99-2","90852","0","100","0","1"
"0001763231","Perfluorooctane sulfonic acid","2020","9999","0","0","0","0","0","0","","","","Pounds","1763-23-1","92205","0","100","0","1"
"0001996889","2-Propenoic acid, 2-methyl-, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl ester","2020","9999","0","0","0","0","0","0","","","","Pounds","1996-88-9","95315","0","100","0","1"
"0002043530","Decane, 1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluoro-10-iodo-","2020","9999","0","0","0","0","0","0","","","","Pounds","2043-53-0","95869","0","100","0","1"
"0002043541","Dodecane, 1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-heneicosafluoro-12-iodo-","2020","9999","0","0","0","0","0","0","","","","Pounds","2043-54-1","95877","0","100","0","1"
"0002144549","2-Propenoic acid, 2-methyl-, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-heneicosafluorododecyl ester","2020","9999","0","0","0","0","0","0","","","","Pounds","2144-54-9","97501","0","100","0","1"
"0002263094","1-Octanesulfonamide, N-butyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-(2-hydroxyethyl)-","2020","9999","0","0","0","0","0","0","","","","Pounds","2263-09-4","99507","0","100","0","1"
"0002795393","Potassium perfluorooctanesulfonate","2020","9999","0","0","0","0","0","0","","","","Pounds","2795-39-3","107490","0","100","0","1"
"0002991517","Glycine, N-ethyl-N-[(heptadecafluorooctyl)sulfonyl]-, potassium salt","2020","9999","0","0","0","0","0","0","","","","Pounds","2991-51-7","109710","0","100","0","1"
"0003107184","Cyclohexanesulfonic acid, undecafluoro-, potassium salt","2020","9999","0","0","0","0","0","0","","","","Pounds","3107-18-4","111831","0","100","0","1"
"0003825261","Ammonium perfluorooctanoate","2020","9999","0","0","0","0","0","0","","","","Pounds","3825-26-1","119495","0","100","0","1"
"0003871996","1-Hexanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-, potassium salt","2020","9999","0","0","0","0","0","0","","","","Pounds","3871-99-6","119727","0","100","0","1"
"0003872251","1-Pentanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-, potassium salt","2020","9999","0","0","0","0","0","0","","","","Pounds","3872-25-1","119735","0","100","0","1"
"0004151502","Sulfluramid","2020","9999","0","0","0","0","0","0","","","","Pounds","4151-50-2","121954","0","100","0","1"
"0004980534","2-Propenoic acid, 2-methyl-, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,16-nonacosafluorohexadecyl ester","2020","9999","0","0","0","0","0","0","","","","Pounds","4980-53-4","128603","0","100","0","1"
"0006014751","2-Propenoic acid, 2-methyl-, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-pentacosafluorotetradecyl ester","2020","9999","0","0","0","0","0","0","","","","Pounds","6014-75-1","136838","0","100","0","1"
"0013252136","Hexafluoropropylene oxide dimer acid","2020","9999","0","0","0","0","0","0","","","","Pounds","13252-13-6","1731626","0","100","0","1"
"0016517116","Octadecanoic acid, pentatriacontafluoro-","2020","9999","0","0","0","0","0","0","","","","Pounds","16517-11-6","204610","0","100","0","1"
"0017202414","1-Nonanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-nonadecafluoro-, ammonium salt","2020","9999","0","0","0","0","0","0","","","","Pounds","17202-41-4","207514","0","100","0","1"
"0017741605","1,1,2,2-Tetrahydroperfluorododecyl acrylate","2020","9999","0","0","0","0","0","0","","","","Pounds","17741-60-5","209395","0","100","0","1"
"0068958612","Poly(oxy-1,2-ethanediyl), ?-[2-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethyl]-?-methoxy-","2020","9999","0","0","0","0","0","0","","","","Pounds","68958-61-2","504084","0","100","0","1"
"0070225148","1-Octanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-, compd. with 2,2'-iminobis[ethanol] (1:1)","2020","9999","0","0","0","0","0","0","","","","Pounds","70225-14-8","521997","0","100","0","1"
"0070225159","1-Heptanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-, compd. with 2,2'-iminobis[ethanol] (1:1)","2020","9999","0","0","0","0","0","0","","","","Pounds","70225-15-9","522003","0","100","0","1"
"0070225160","1-Hexanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-, compd. with 2,2'-iminobis[ethanol] (1:1)","2020","9999","0","0","0","0","0","0","","","","Pounds","70225-16-0","522011","0","100","0","1"
"0070225171","1-Pentanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-, compd. with 2,2'-iminobis[ethanol] (1:1)","2020","9999","0","0","0","0","0","0","","","","Pounds","70225-17-1","522029","0","100","0","1"
"0070969470","Thiols, C8-20, ?-?-perfluoro, telomers with acrylamide","2020","9999","0","0","0","0","0","0","","","","Pounds","70969-47-0","535104","0","100","0","1"
"0070983594","Poly(oxy-1,2-ethanediyl), ?-methyl-?-hydroxy-, 2-hydroxy-3-[(?-?-perfluoro-C6-20-alkyl)thio]propyl ethers","2020","9999","0","0","0","0","0","0","","","","Pounds","70983-59-4","535567","0","100","0","1"
"0070983607","1-Propanaminium, 2-hydroxy-N,N,N-trimethyl-, 3-[(?-?-perfluoro-C6-20-alkyl)thio] derivs., chlorides","2020","9999","0","0","0","0","0","0","","","","Pounds","70983-60-7","535575","0","100","0","1"
"0071608601","Pentanoic acid, 4,4-bis[(?-?-perfluoro-C8-20-alkyl)thio] derivs.","2020","9999","0","0","0","0","0","0","","","","Pounds","71608-60-1","547067","0","100","0","1"
"0072623779","Fatty acids, C6-18, perfluoro, ammonium salts","2020","9999","0","0","0","0","0","0","","","","Pounds","72623-77-9","563965","0","100","0","1"
"0072968388","Fatty acids, C7-13, perfluoro, ammonium salts","2020","9999","0","0","0","0","0","0","","","","Pounds","72968-38-8","572057","0","100","0","1"
"0074499448","Phosphoric acid, ?-?-perfluoro-C8-16-alkyl esters, compds. with diethanolamine","2020","9999","0","0","0","0","0","0","","","","Pounds","74499-44-8","583443","0","100","0","1"
"0078560448","Silane, trichloro(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)-","2020","9999","0","0","0","0","0","0","","","","Pounds","78560-44-8","1650092","0","100","0","1"
"0080010373","Poly(difluoromethylene), ?-fluoro-?-[2-sulphoethyl)-","2020","9999","0","0","0","0","0","0","","","","Pounds","80010-37-3","592188","0","100","0","1"
"0083048651","Silane, (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)trimethoxy-","2020","9999","0","0","0","0","0","0","","","","Pounds","83048-65-1","595306","0","100","0","1"
"0095144120","Poly(difluoromethylene), ?-fluoro-?-[2-(phosphonooxy)ethyl]-, ammonium salt","2020","9999","0","0","0","0","0","0","","","","Pounds","95144-12-0","605204","0","100","0","1"
"0097553952","Thiocyanic acid, ?-?-perfluoro-C4-20-alkyl esters","2020","9999","0","0","0","0","0","0","","","","Pounds","97553-95-2","608562","0","100","0","1"
"0097659477","Alkenes, C8-14 ?-, d-?-perfluoro","2020","9999","0","0","0","0","0","0","","","","Pounds","97659-47-7","608646","0","100","0","1"
"0118400718","Disulfides, bis(?-?-perfluoro-C6-20-alkyl)","2020","9999","0","0","0","0","0","0","","","","Pounds","118400-71-8","620922","0","100","0","1"
"0123171686","Poly(difluoromethylene), ?-[2-(acetyloxy)-3-[(carboxymethyl)dimethylammonio]propyl]-?-fluoro-, inner salt","2020","9999","0","0","0","0","0","0","","","","Pounds","123171-68-6","622803","0","100","0","1"
"0125476713","Silicic acid (H4SiO4), disodium salt, reaction products with chlorotrimethylsilane and 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10- heptadecafluoro-1-decanol","2020","9999","0","0","0","0","0","0","","","","Pounds","125476-71-3","624734","0","100","0","1"
"0135228603","Hexane, 1,6-diisocyanato-, homopolymer, ?-?-perfluoro-C6-20-alc.-blocked","2020","9999","0","0","0","0","0","0","","","","Pounds","135228-60-3","628941","0","100","0","1"
"0142636882","2-Propenoic acid, 2-methyl-, octadecyl ester, polymer with 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-heneicosafluorododecyl 2-propenoate, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl 2-propenoate and 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-pentacosafluorotetradecyl 2-propenoate","2020","9999","0","0","0","0","0","0","","","","Pounds","142636-88-2","631531","0","100","0","1"
"0143372547","Siloxanes and Silicones, (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)oxy Me, hydroxy Me, Me octyl, ethers with polyethylene glycol mono-Me ether","2020","9999","0","0","0","0","0","0","","","","Pounds","143372-54-7","631945","0","100","0","1"
"0148240851","1,3-Propanediol, 2,2-bis[[(?-?-perfluoro-C4-10-alkyl)thio]methyl] derivs., phosphates, ammonium salts","2020","9999","0","0","0","0","0","0","","","","Pounds","148240-85-1","634238","0","100","0","1"
"0148240873","1,3-Propanediol, 2,2-bis[[(?-?-perfluoro-C6-12-alkyl)thio]methyl] derivs., phosphates, ammonium salts","2020","9999","0","0","0","0","0","0","","","","Pounds","148240-87-3","634253","0","100","0","1"
